order_id,customer_id,order_date,amount,category,returned
O005399,C00944,2026-05-14,6175.14,home,1
O005400,C00944,2026-08-02,9749.43,electronics,0
O005401,C00156,2026-06-01,10740.78,beauty,1
O005402,C00156,2026-08-20,8336.52,electronics,0
O005403,C00156,2026-06-21,7114.91,electronics,0
O005404,C00767,2026-03-31,8925.36,home,0
O005405,C00767,2026-08-06,13000.8,apparel,0
O005406,C00767,2026-03-24,8065.06,home,0
O005407,C00767,2026-06-29,6470.7,electronics,0
O005408,C00767,2026-04-25,6255.73,electronics,0
O005409,C00767,2026-07-05,1745.59,electronics,0
O005410,C00767,2026-06-12,2971.65,apparel,0
O005411,C00767,2026-08-18,5754.73,apparel,0
O005412,C00767,2026-06-21,4400.8,apparel,0
O005413,C00767,2026-03-24,730.82,beauty,0
O005414,C00767,2026-05-01,9286.12,grocery,0
O005415,C00767,2026-09-02,12409.8,apparel,0
O005416,C00644,2026-05-13,10788.89,grocery,0
O005417,C00644,2026-06-28,14815.58,apparel,0
O005418,C00644,2026-03-11,14992.69,apparel,0
O005419,C00644,2026-08-28,6866.81,grocery,0
O005420,C00644,2026-08-15,13712.56,electronics,0
O005421,C00644,2026-03-13,12171.54,electronics,1
O005422,C00644,2026-07-30,3384.89,beauty,0
O005423,C00644,2026-08-10,3838.32,beauty,0
O005424,C00644,2026-07-06,8968.5,beauty,0
O005425,C00818,2026-07-14,13304.0,beauty,0
O005426,C00818,2026-09-03,2587.14,home,0
O005427,C00818,2026-08-24,9367.53,electronics,0
O005428,C00818,2026-08-19,4098.05,grocery,0
O005429,C00818,2026-07-26,12727.39,beauty,0
O005430,C00818,2026-06-28,5131.25,home,0
O005431,C00818,2026-07-09,9541.69,electronics,0
O005432,C00818,2026-08-20,6731.98,apparel,0
O005433,C00818,2026-04-10,2735.03,electronics,0
O005434,C00818,2026-08-17,13862.57,grocery,1
O005435,C00818,2026-03-29,13048.26,beauty,0
O005436,C00818,2026-06-03,350.91,apparel,0
O005437,C00740,2026-06-07,1126.7,apparel,0
O005438,C00740,2026-06-29,14198.75,electronics,0
O005439,C00740,2026-03-18,8422.11,grocery,0
O005440,C00740,2026-05-19,9348.87,apparel,0
O005441,C00740,2026-05-09,3281.2,grocery,0
O005442,C00740,2026-04-06,8944.76,beauty,0
O005443,C00740,2026-06-25,7509.03,electronics,0
O005444,C00740,2026-08-23,7431.92,apparel,0
O005445,C00740,2026-05-30,13211.11,grocery,1
O005446,C00360,2026-09-04,8341.34,grocery,0
O005447,C00360,2026-05-30,5472.9,grocery,0
O005448,C00360,2026-06-30,2794.83,home,1
O005449,C00451,2026-04-18,3154.07,apparel,0
O005450,C00451,2026-04-20,6110.34,apparel,0
O005451,C00451,2026-08-15,12416.34,beauty,0
O005452,C00451,2026-08-09,11903.33,beauty,0
O005453,C00451,2026-05-20,11522.25,grocery,0
O005454,C00451,2026-03-26,7001.63,beauty,0
O005455,C00451,2026-07-08,592.87,beauty,0
O005456,C00451,2026-08-16,5540.66,beauty,0
O005457,C00451,2026-07-14,2040.39,grocery,0
O005458,C00451,2026-05-08,13741.54,home,0
O005459,C00451,2026-07-31,14112.16,apparel,0
O005460,C00451,2026-06-14,1107.31,electronics,0
O005461,C00169,2026-06-21,364.85,electronics,0
O005462,C00169,2026-08-01,5650.49,grocery,0
O005463,C00169,2026-03-13,13423.98,apparel,0
O005464,C00169,2026-08-02,3414.66,electronics,0
O005465,C00169,2026-07-27,13025.83,grocery,0
O005466,C00169,2026-06-07,8264.89,home,1
O005467,C00169,2026-08-01,3539.74,electronics,0
O005468,C00169,2026-03-11,1874.91,beauty,0
O005469,C00953,2026-07-25,12266.5,home,0
O005470,C00953,2026-07-29,2466.19,home,0
O005471,C00953,2026-08-20,7301.19,home,0
O005472,C00953,2026-08-31,14840.68,home,0
O005473,C00953,2026-08-11,3697.0,grocery,1
O005474,C00953,2026-08-10,4854.92,electronics,0
O005475,C00953,2026-08-16,551.02,electronics,1
O005476,C00953,2026-08-13,13707.63,beauty,0
O005477,C00953,2026-08-05,7511.58,grocery,1
O005478,C00953,2026-08-03,5004.84,apparel,0
O005479,C00953,2026-08-16,11243.56,electronics,1
O005480,C00625,2026-08-05,7542.39,electronics,0
O005481,C00625,2026-08-18,9006.45,grocery,0
O005482,C00625,2026-07-16,1747.4,home,0
O005483,C00625,2026-05-09,5832.79,electronics,0
O005484,C00866,2026-04-15,7089.34,apparel,0
O005485,C00866,2026-04-02,577.25,home,0
O005486,C00866,2026-07-17,6696.44,home,0
O005487,C00866,2026-05-24,6515.92,beauty,0
O005488,C00866,2026-03-12,839.17,electronics,0
O005489,C00866,2026-07-31,701.55,apparel,0
O005490,C00866,2026-07-31,7650.59,electronics,1
O005491,C00866,2026-04-01,12140.98,beauty,0
O005492,C00866,2026-04-01,9725.89,apparel,0
O005493,C00866,2026-06-28,10923.1,apparel,0
O005494,C00866,2026-04-24,4975.34,apparel,0
O005495,C00866,2026-08-08,11711.86,beauty,0
O005496,C00577,2026-06-30,5067.47,beauty,0
O005497,C00577,2026-03-24,5934.84,apparel,0
O005498,C00577,2026-03-11,5185.26,beauty,0
O005499,C00577,2026-04-26,6221.55,apparel,0
O005500,C00577,2026-08-22,3033.27,grocery,0
O005501,C00577,2026-06-20,14956.37,beauty,0
O005502,C00544,2026-04-02,2300.77,beauty,0
O005503,C00544,2026-08-21,5845.53,apparel,0
O005504,C00544,2026-06-28,14200.25,apparel,0
O005505,C00544,2026-06-09,3361.21,grocery,0
O005506,C00544,2026-05-07,6193.03,beauty,0
O005507,C00544,2026-04-04,5564.58,apparel,0
O005508,C00544,2026-07-12,8076.5,grocery,0
O005509,C00544,2026-08-24,9228.51,beauty,0
O005510,C00071,2026-05-09,14061.06,beauty,0
O005511,C00071,2026-05-15,3736.21,electronics,0
O005512,C00071,2026-04-01,11768.53,apparel,0
O005513,C00071,2026-04-25,5398.74,electronics,0
O005514,C00071,2026-07-27,14170.78,grocery,0
O005515,C00071,2026-05-30,7271.7,grocery,0
O005516,C00071,2026-03-17,1531.98,home,0
O005517,C00071,2026-06-28,6905.77,home,0
O005518,C00071,2026-03-20,4919.78,home,0
O005519,C00071,2026-07-21,1149.26,beauty,0
O005520,C00071,2026-06-20,13262.99,beauty,0
O005521,C00071,2026-05-11,5360.65,apparel,0
O005522,C00147,2026-08-16,8924.44,electronics,0
O005523,C00147,2026-06-20,11784.47,home,0
O005524,C00147,2026-08-10,2959.64,apparel,0
O005525,C00147,2026-03-28,11318.81,apparel,0
O005526,C00147,2026-08-22,3331.76,electronics,0
O005527,C00147,2026-06-14,2878.99,apparel,0
O005528,C00147,2026-07-26,1864.33,electronics,0
O005529,C00147,2026-04-01,12502.94,beauty,0
O005530,C00694,2026-03-17,2716.41,home,0
O005531,C00694,2026-05-03,13280.7,home,0
O005532,C00694,2026-05-11,4242.61,grocery,0
O005533,C00694,2026-03-20,8435.85,electronics,0
O005534,C00694,2026-08-26,14117.96,beauty,0
O005535,C00694,2026-04-04,415.6,grocery,0
O005536,C00694,2026-05-06,2933.82,electronics,0
O005537,C00694,2026-04-19,11279.1,grocery,0
O005538,C00657,2026-07-25,14954.19,home,0
O005539,C00657,2026-06-06,6143.55,beauty,0
O005540,C00657,2026-04-18,1190.09,grocery,0
O005541,C00657,2026-05-25,1350.36,beauty,0
O005542,C00657,2026-03-22,11464.26,apparel,0
O005543,C00657,2026-08-31,1481.66,apparel,0
O005544,C00657,2026-05-14,11744.43,home,0
O005545,C00657,2026-07-22,14138.03,home,0
O005546,C00657,2026-08-10,3367.58,beauty,0
O005547,C00657,2026-08-08,2998.04,home,0
O005548,C00137,2026-06-20,6776.37,grocery,0
O005549,C00137,2026-06-13,6820.94,apparel,0
O005550,C00137,2026-04-17,378.34,apparel,0
O005551,C00137,2026-05-21,777.92,beauty,0
O005552,C00137,2026-08-03,5078.92,electronics,0
O005553,C00137,2026-05-26,5441.97,grocery,0
O005554,C00137,2026-04-05,8385.61,electronics,0
O005555,C00137,2026-09-02,3519.06,grocery,0
O005556,C00772,2026-06-02,10600.5,beauty,0
O005557,C00772,2026-03-24,12959.33,apparel,0
O005558,C00772,2026-04-20,2032.73,beauty,0
O005559,C00772,2026-07-21,9887.6,home,0
O005560,C00772,2026-05-15,8579.22,beauty,0
O005561,C00392,2026-06-15,6108.45,home,0
O005562,C00392,2026-07-26,6968.17,apparel,0
O005563,C00141,2026-07-03,5531.7,apparel,0
O005564,C00141,2026-05-25,4192.19,grocery,0
O005565,C00141,2026-06-27,6953.86,electronics,0
O005566,C00141,2026-04-25,8328.13,home,0
O005567,C00141,2026-04-18,6454.83,beauty,0
O005568,C00141,2026-05-16,11377.0,electronics,0
O005569,C00141,2026-04-24,8320.91,electronics,0
O005570,C00141,2026-08-11,12683.35,apparel,0
O005571,C00141,2026-07-07,2738.79,electronics,0
O005572,C00141,2026-03-20,11716.45,home,0
O005573,C00307,2026-07-23,13733.89,grocery,0
O005574,C00307,2026-03-10,13511.66,home,0
O005575,C00307,2026-07-08,3934.81,apparel,0
O005576,C00307,2026-05-12,2766.26,home,1
O005577,C00307,2026-06-22,2563.27,home,0
O005578,C00377,2026-05-10,5357.57,electronics,0
O005579,C00377,2026-08-25,13305.62,apparel,0
O005580,C00377,2026-08-01,4470.09,electronics,0
O005581,C00377,2026-08-19,6250.86,grocery,0
O005582,C00377,2026-05-31,12185.48,home,0
O005583,C00377,2026-03-26,3359.82,apparel,0
O005584,C00377,2026-05-19,3910.37,apparel,0
O005585,C00377,2026-07-09,3920.46,apparel,0
O005586,C00377,2026-05-04,2244.26,grocery,0
O005587,C00377,2026-06-04,8595.66,grocery,1
O005588,C00377,2026-07-16,3688.22,apparel,0
O005589,C00377,2026-04-25,11893.3,home,0
O005590,C00321,2026-03-25,5200.09,grocery,0
O005591,C00321,2026-07-13,13642.8,grocery,0
O005592,C00321,2026-05-12,2268.29,electronics,0
O005593,C00106,2026-08-23,14514.62,beauty,0
O005594,C00106,2026-05-22,7372.5,home,0
O005595,C00106,2026-08-15,4384.47,electronics,0
O005596,C00105,2026-05-20,9721.48,grocery,0
O005597,C00105,2026-04-24,6887.61,grocery,0
O005598,C00892,2026-06-30,2957.93,beauty,0
O005599,C00892,2026-06-11,3667.48,beauty,1
O005600,C00892,2026-06-27,10921.44,apparel,0
O005601,C00092,2026-04-14,10116.36,grocery,0
O005602,C00092,2026-05-17,6160.03,beauty,0
O005603,C00092,2026-05-15,13613.88,electronics,1
O005604,C00092,2026-08-09,6558.13,beauty,0
O005605,C00092,2026-08-26,3659.96,electronics,0
O005606,C00092,2026-03-31,2627.59,grocery,0
O005607,C00092,2026-03-28,4936.45,apparel,0
O005608,C00092,2026-05-21,3108.46,electronics,0
O005609,C00393,2026-05-04,3684.99,home,0
O005610,C00393,2026-04-25,4971.59,home,0
O005611,C00393,2026-05-24,11646.83,electronics,0
O005612,C00235,2026-07-18,1025.73,beauty,0
O005613,C00235,2026-07-06,8991.81,apparel,0
O005614,C00235,2026-03-17,9200.33,apparel,0
O005615,C00235,2026-07-15,11196.36,apparel,0
O005616,C00235,2026-04-04,1673.34,grocery,0
O005617,C00235,2026-08-18,12333.99,home,0
O005618,C00235,2026-06-15,8233.6,electronics,0
O005619,C00235,2026-09-01,11118.52,electronics,0
O005620,C00235,2026-04-24,8278.15,beauty,0
O005621,C00235,2026-06-08,7542.83,beauty,1
O005622,C00235,2026-06-11,3214.63,apparel,0
O005623,C00073,2026-04-13,8957.0,grocery,0
O005624,C00073,2026-06-05,1700.54,grocery,0
O005625,C00073,2026-03-14,2739.16,beauty,0
O005626,C00073,2026-08-22,10083.03,beauty,0
O005627,C00073,2026-04-08,13286.28,home,0
O005628,C00490,2026-06-22,8096.95,grocery,0
O005629,C00490,2026-07-02,11690.11,beauty,0
O005630,C00490,2026-05-29,7324.04,beauty,0
O005631,C00490,2026-08-04,564.45,grocery,0
O005632,C00490,2026-07-13,7389.15,grocery,0
O005633,C00490,2026-05-21,5627.47,apparel,0
O005634,C00490,2026-05-27,9673.42,home,0
O005635,C00490,2026-03-09,1478.25,grocery,0
O005636,C00490,2026-05-14,8465.1,apparel,0
O005637,C00490,2026-09-02,5450.34,electronics,0
O005638,C00490,2026-04-26,5484.23,beauty,0
O005639,C00490,2026-05-05,13278.97,home,0
O005640,C00884,2026-04-12,6344.48,grocery,0
O005641,C00884,2026-06-18,13247.93,electronics,0
O005642,C00884,2026-03-24,14202.73,apparel,0
O005643,C00884,2026-05-21,4320.85,home,0
O005644,C00884,2026-08-12,2872.55,electronics,0
O005645,C00884,2026-04-27,9200.62,beauty,0
O005646,C00884,2026-04-27,12522.69,beauty,0
O005647,C00884,2026-03-22,6325.67,electronics,1
O005648,C00884,2026-08-14,12516.35,home,0
O005649,C00711,2026-07-23,1281.27,home,0
O005650,C00711,2026-07-19,575.82,apparel,0
O005651,C00433,2026-05-28,11138.66,electronics,0
O005652,C00433,2026-03-23,3910.47,apparel,0
O005653,C00433,2026-03-15,2911.26,apparel,0
O005654,C00433,2026-08-29,7116.1,electronics,0
O005655,C00433,2026-03-29,3566.23,electronics,0
O005656,C00433,2026-07-08,6472.12,electronics,0
O005657,C00433,2026-07-22,2410.42,beauty,0
O005658,C00433,2026-06-06,5009.45,home,0
O005659,C00433,2026-05-10,13874.99,beauty,0
O005660,C00433,2026-07-10,1106.93,beauty,0
O005661,C00433,2026-08-29,6046.56,apparel,0
O005662,C00124,2026-04-17,5085.8,beauty,1
O005663,C00124,2026-05-13,4289.24,electronics,0
O005664,C00124,2026-06-20,6556.48,apparel,0
O005665,C00124,2026-08-25,10197.46,apparel,0
O005666,C00124,2026-08-14,13325.07,beauty,0
O005667,C00124,2026-07-10,9750.84,grocery,0
O005668,C00124,2026-09-03,10774.5,beauty,0
O005669,C00124,2026-05-06,14098.76,electronics,0
O005670,C00124,2026-05-27,4357.52,home,0
O005671,C00124,2026-08-16,11308.33,beauty,0
O005672,C00865,2026-04-29,9979.84,beauty,0
O005673,C00865,2026-03-17,7306.15,beauty,0
O005674,C00865,2026-05-20,11355.16,beauty,0
O005675,C00865,2026-04-02,3363.9,home,0
O005676,C00713,2026-03-16,4378.42,beauty,1
O005677,C00713,2026-04-14,7258.71,home,0
O005678,C00713,2026-07-16,8392.04,electronics,0
O005679,C00713,2026-06-25,12587.63,beauty,0
O005680,C00713,2026-06-23,8600.09,apparel,0
O005681,C00713,2026-03-09,2986.46,apparel,0
O005682,C00713,2026-04-04,3522.13,home,0
O005683,C00713,2026-06-12,4229.59,beauty,0
O005684,C00713,2026-04-19,4249.42,beauty,0
O005685,C00713,2026-03-10,12003.12,grocery,0
O005686,C00713,2026-04-29,8717.21,beauty,0
O005687,C00009,2026-04-05,458.47,home,0
O005688,C00009,2026-06-11,11658.85,home,0
O005689,C00009,2026-05-29,5863.95,apparel,0
O005690,C00009,2026-04-18,8646.95,home,0
O005691,C00009,2026-05-29,2842.46,grocery,0
O005692,C00009,2026-04-04,10679.64,electronics,0
O005693,C00009,2026-08-22,14695.02,electronics,0
O005694,C00009,2026-06-15,3638.91,home,0
O005695,C00009,2026-08-25,4900.4,home,0
O005696,C00009,2026-03-28,6044.98,home,0
O005697,C00009,2026-04-29,11769.38,grocery,0
O005698,C00010,2026-07-10,7311.25,electronics,0
O005699,C00010,2026-04-28,6581.91,home,0
O005700,C00456,2026-07-18,9635.84,electronics,0
O005701,C00456,2026-04-30,6997.48,grocery,0
O005702,C00456,2026-06-05,3420.5,electronics,0
O005703,C00456,2026-03-31,5815.09,grocery,0
O005704,C00456,2026-06-19,12695.65,home,0
O005705,C00456,2026-08-02,4069.19,beauty,0
O005706,C00456,2026-06-29,2231.19,beauty,0
O005707,C00456,2026-04-22,6240.74,electronics,0
O005708,C00456,2026-07-01,4664.94,electronics,0
O005709,C00697,2026-05-09,793.3,electronics,0
O005710,C00697,2026-08-10,7288.06,apparel,0
O005711,C00697,2026-04-19,1916.95,grocery,0
O005712,C00697,2026-09-04,902.84,beauty,0
O005713,C00697,2026-03-13,12613.13,beauty,0
O005714,C00697,2026-06-28,14651.51,home,1
O005715,C00697,2026-05-27,13269.85,electronics,0
O005716,C00697,2026-06-28,836.62,apparel,0
O005717,C00697,2026-08-10,13748.25,grocery,0
O005718,C00697,2026-03-17,3405.73,beauty,0
O005719,C00532,2026-05-29,10088.32,electronics,0
O005720,C00532,2026-06-13,7223.75,electronics,0
O005721,C00532,2026-05-26,2293.9,apparel,0
O005722,C00532,2026-04-28,13351.43,beauty,0
O005723,C00532,2026-07-21,9742.88,electronics,0
O005724,C00532,2026-08-02,11635.13,beauty,0
O005725,C00532,2026-08-23,7753.88,home,0
O005726,C00532,2026-09-03,11470.93,grocery,0
O005727,C00532,2026-07-15,986.36,beauty,0
O005728,C00232,2026-08-23,2786.65,grocery,0
O005729,C00232,2026-07-04,13066.33,grocery,0
O005730,C00232,2026-07-08,14814.95,electronics,0
O005731,C00232,2026-07-21,4929.22,home,0
O005732,C00232,2026-09-03,12704.48,home,0
O005733,C00608,2026-03-09,12478.01,beauty,0
O005734,C00608,2026-06-27,9824.3,grocery,1
O005735,C00608,2026-04-11,10592.33,electronics,0
O005736,C00608,2026-04-11,6201.65,beauty,0
O005737,C00608,2026-06-15,6044.09,apparel,1
O005738,C00608,2026-06-21,11509.29,beauty,0
O005739,C00608,2026-08-04,8794.84,electronics,0
O005740,C00608,2026-08-22,14169.53,grocery,0
O005741,C00608,2026-05-02,11571.04,grocery,0
O005742,C00608,2026-07-06,1477.35,grocery,0
O005743,C00608,2026-06-15,13978.18,beauty,0
O005744,C00846,2026-06-05,13288.47,apparel,0
O005745,C00846,2026-08-04,3730.69,electronics,0
O005746,C00846,2026-04-30,13741.98,electronics,0
O005747,C00080,2026-08-25,12507.74,grocery,0
O005748,C00080,2026-05-10,6256.81,home,0
O005749,C00080,2026-08-02,3331.83,grocery,0
O005750,C00080,2026-05-16,14319.11,apparel,0
O005751,C00080,2026-03-30,1580.34,apparel,0
O005752,C00080,2026-08-22,4746.56,grocery,0
O005753,C00080,2026-07-24,1960.43,home,0
O005754,C00080,2026-04-24,9274.29,beauty,0
O005755,C00080,2026-08-17,14910.09,grocery,0
O005756,C00080,2026-08-17,9368.87,grocery,0
O005757,C00489,2026-08-04,8098.38,home,0
O005758,C00489,2026-05-11,13713.2,home,0
O005759,C00489,2026-06-21,3906.76,electronics,0
O005760,C00489,2026-08-01,11807.31,electronics,0
O005761,C00489,2026-08-29,8220.02,beauty,0
O005762,C00489,2026-06-05,12942.48,electronics,0
O005763,C00489,2026-04-04,5840.51,home,0
O005764,C00489,2026-08-20,10263.67,home,0
O005765,C00489,2026-06-12,8057.25,electronics,0
O005766,C00219,2026-04-01,12808.44,grocery,0
O005767,C00219,2026-06-05,9975.1,grocery,0
O005768,C00219,2026-04-29,321.65,beauty,1
O005769,C00002,2026-08-28,2594.32,home,0
O005770,C00002,2026-04-16,13233.58,apparel,1
O005771,C00948,2026-07-27,762.25,electronics,1
O005772,C00948,2026-08-21,2508.27,apparel,1
O005773,C00721,2026-03-13,11624.79,home,0
O005774,C00721,2026-07-11,5095.86,electronics,0
O005775,C00721,2026-05-30,582.84,apparel,0
O005776,C00721,2026-08-12,9998.63,home,0
O005777,C00721,2026-06-24,3002.61,beauty,0
O005778,C00721,2026-06-25,1605.61,beauty,0
O005779,C00721,2026-04-01,6517.84,grocery,0
O005780,C00721,2026-08-09,10872.72,beauty,0
O005781,C00721,2026-03-29,2820.91,beauty,0
O005782,C00721,2026-08-03,2246.75,grocery,0
O005783,C00721,2026-05-22,2261.99,electronics,1
O005784,C00094,2026-08-18,7007.46,apparel,0
O005785,C00094,2026-08-17,6492.8,home,0
O005786,C00094,2026-08-15,3509.63,grocery,0
O005787,C00094,2026-04-30,9869.12,home,0
O005788,C00094,2026-08-06,7972.23,beauty,0
O005789,C00939,2026-07-26,12214.44,apparel,1
O005790,C00939,2026-08-04,9967.15,home,1
O005791,C00880,2026-08-16,572.94,electronics,0
O005792,C00880,2026-03-15,2596.29,apparel,0
O005793,C00880,2026-04-17,3955.07,apparel,0
O005794,C00880,2026-05-07,4214.02,beauty,0
O005795,C00880,2026-04-18,12300.53,electronics,0
O005796,C00240,2026-07-01,2238.33,home,0
O005797,C00240,2026-06-14,4978.2,home,0
O005798,C00240,2026-08-03,5516.44,beauty,0
O005799,C00240,2026-06-18,11382.32,grocery,0
O005800,C00240,2026-08-30,11909.66,home,0
O005801,C00774,2026-03-21,3873.15,beauty,1
O005802,C00774,2026-06-15,4298.07,grocery,0
O005803,C00774,2026-06-12,2047.19,grocery,0
O005804,C00774,2026-04-17,7626.67,grocery,0
O005805,C00774,2026-06-23,14104.33,beauty,0
O005806,C00774,2026-06-08,14986.22,apparel,0
O005807,C00774,2026-06-03,865.07,beauty,0
O005808,C00774,2026-07-13,9183.49,grocery,0
O005809,C00774,2026-08-01,6293.96,grocery,0
O005810,C00774,2026-05-17,5780.65,home,0
O005811,C00774,2026-06-16,7423.65,apparel,0
O005812,C00774,2026-04-21,1042.32,home,0
O005813,C00717,2026-07-29,6337.72,grocery,0
O005814,C00717,2026-04-23,5942.33,beauty,0
O005815,C00717,2026-04-19,6969.46,grocery,0
O005816,C00717,2026-05-26,2900.73,home,0
O005817,C00744,2026-05-03,8973.13,grocery,0
O005818,C00744,2026-08-03,2568.5,grocery,0
O005819,C00744,2026-06-09,11090.04,apparel,0
O005820,C00744,2026-06-04,11346.99,beauty,0
O005821,C00744,2026-03-11,6177.31,grocery,0
O005822,C00744,2026-08-17,7582.85,grocery,0
O005823,C00744,2026-04-26,13770.56,beauty,0
O005824,C00744,2026-03-27,2084.85,home,1
O005825,C00313,2026-04-23,3996.59,grocery,0
O005826,C00313,2026-07-26,1705.99,apparel,0
O005827,C00313,2026-03-10,11266.72,grocery,0
O005828,C00313,2026-07-04,14868.32,beauty,1
O005829,C00313,2026-03-11,364.96,electronics,1
O005830,C00313,2026-07-07,1030.15,beauty,0
O005831,C00313,2026-09-02,2457.87,grocery,0
O005832,C00313,2026-03-30,14175.26,home,0
O005833,C00313,2026-05-15,10021.62,electronics,0
O005834,C00313,2026-04-15,11047.01,grocery,0
O005835,C00641,2026-06-16,2037.67,apparel,0
O005836,C00641,2026-08-16,8751.2,home,0
O005837,C00641,2026-07-10,9642.85,grocery,0
O005838,C00406,2026-08-25,9773.08,beauty,0
O005839,C00406,2026-05-29,11211.56,apparel,0
O005840,C00406,2026-03-13,466.94,grocery,0
O005841,C00406,2026-04-14,9839.78,electronics,0
O005842,C00406,2026-06-22,3732.92,apparel,0
O005843,C00406,2026-04-02,14007.57,beauty,1
O005844,C00406,2026-05-24,14153.42,electronics,0
O005845,C00406,2026-04-03,4136.98,grocery,0
O005846,C00406,2026-05-15,13755.99,grocery,0
O005847,C00054,2026-04-29,14691.26,electronics,0
O005848,C00054,2026-08-08,12902.41,beauty,0
O005849,C00054,2026-04-10,13226.4,electronics,0
O005850,C00054,2026-03-16,5658.08,electronics,0
O005851,C00054,2026-09-04,6304.82,electronics,0
O005852,C00054,2026-04-28,6630.02,home,0
O005853,C00054,2026-03-22,2548.15,home,0
O005854,C00054,2026-07-14,398.9,apparel,0
O005855,C00054,2026-08-20,4818.1,home,0
O005856,C00054,2026-04-11,2701.49,apparel,1
O005857,C00170,2026-08-23,12801.18,electronics,0
O005858,C00170,2026-08-24,7594.15,beauty,1
O005859,C00170,2026-04-23,2792.51,beauty,0
O005860,C00665,2026-08-29,6459.94,grocery,0
O005861,C00665,2026-03-25,2936.28,electronics,0
O005862,C00665,2026-07-05,5202.83,grocery,0
O005863,C00665,2026-03-15,8882.28,electronics,0
O005864,C00665,2026-07-27,7879.86,apparel,0
O005865,C00665,2026-07-13,892.63,home,0
O005866,C00665,2026-05-17,12212.37,home,0
O005867,C00889,2026-06-04,11762.04,beauty,0
O005868,C00889,2026-06-06,6825.79,grocery,0
O005869,C00889,2026-04-04,2191.46,apparel,0
O005870,C00889,2026-03-10,1265.63,electronics,0
O005871,C00889,2026-04-30,7215.41,home,0
O005872,C00889,2026-08-03,11428.72,electronics,1
O005873,C00381,2026-05-02,14668.62,grocery,0
O005874,C00381,2026-03-21,14632.33,electronics,0
O005875,C00381,2026-03-12,3811.72,apparel,0
O005876,C00381,2026-03-19,9018.42,electronics,0
O005877,C00381,2026-07-24,5937.84,home,0
O005878,C00381,2026-07-21,12264.96,grocery,1
O005879,C00381,2026-06-13,7780.59,home,0
O005880,C00381,2026-07-20,11207.22,electronics,0
O005881,C00381,2026-07-01,12576.97,home,0
O005882,C00085,2026-08-18,3958.48,electronics,0
O005883,C00085,2026-07-23,989.3,beauty,0
O005884,C00085,2026-04-30,339.58,home,0
O005885,C00085,2026-03-28,3913.7,electronics,1
O005886,C00085,2026-06-26,4988.32,home,0
O005887,C00085,2026-04-19,4361.48,electronics,0
O005888,C00257,2026-04-08,11890.39,grocery,0
O005889,C00257,2026-04-30,1497.09,grocery,0
O005890,C00257,2026-05-20,3372.39,beauty,0
O005891,C00257,2026-08-07,2656.68,electronics,0
O005892,C00257,2026-04-24,5764.68,grocery,0
O005893,C00370,2026-08-19,10492.59,electronics,0
O005894,C00370,2026-06-23,8152.42,electronics,0
O005895,C00370,2026-07-11,5028.93,grocery,0
O005896,C00370,2026-03-23,1630.98,beauty,0
O005897,C00370,2026-03-20,6728.74,grocery,0
O005898,C00370,2026-07-07,3294.74,apparel,0
O005899,C00370,2026-06-10,6437.6,apparel,0
O005900,C00370,2026-07-25,3091.14,beauty,0
O005901,C00370,2026-07-06,12795.06,grocery,0
O005902,C00370,2026-05-08,13530.04,beauty,0
O005903,C00671,2026-03-28,10881.56,grocery,1
O005904,C00671,2026-07-10,14888.28,electronics,0
O005905,C00671,2026-09-04,903.09,electronics,0
O005906,C00671,2026-04-06,9342.46,grocery,0
O005907,C00671,2026-04-06,12388.17,home,0
O005908,C00671,2026-08-01,1459.25,apparel,0
O005909,C00671,2026-05-01,13683.89,beauty,0
O005910,C00671,2026-06-22,1714.85,grocery,0
O005911,C00671,2026-06-07,5276.0,electronics,0
O005912,C00893,2026-03-14,2053.78,grocery,0
O005913,C00893,2026-07-01,775.52,beauty,0
O005914,C00893,2026-07-28,10181.87,apparel,0
O005915,C00893,2026-07-29,4909.03,grocery,0
O005916,C00893,2026-06-25,10268.37,beauty,0
O005917,C00893,2026-06-09,4307.76,home,0
O005918,C00893,2026-04-07,10978.22,electronics,0
O005919,C00281,2026-07-31,10280.0,apparel,0
O005920,C00281,2026-05-23,13462.38,electronics,0
O005921,C00281,2026-04-27,1233.79,beauty,0
O005922,C00281,2026-08-24,12396.25,grocery,0
O005923,C00281,2026-06-28,3885.05,home,0
O005924,C00281,2026-05-27,11952.28,beauty,0
O005925,C00281,2026-04-17,2244.38,beauty,0
O005926,C00281,2026-04-13,5102.74,grocery,0
O005927,C00281,2026-04-12,340.81,apparel,0
O005928,C00281,2026-05-20,2326.66,beauty,0
O005929,C00163,2026-03-24,7446.58,grocery,0
O005930,C00163,2026-06-13,387.28,beauty,0
O005931,C00163,2026-08-19,1011.75,electronics,0
O005932,C00310,2026-05-05,6124.53,apparel,0
O005933,C00310,2026-08-10,422.95,electronics,0
O005934,C00310,2026-04-05,8104.26,electronics,0
O005935,C00310,2026-04-14,6605.34,electronics,0
O005936,C00310,2026-05-04,8940.19,electronics,0
O005937,C00310,2026-03-11,8923.63,grocery,0
O005938,C00310,2026-04-29,2724.16,apparel,0
O005939,C00310,2026-08-17,2404.49,apparel,0
O005940,C00666,2026-08-28,11580.67,beauty,0
O005941,C00666,2026-07-21,8655.83,grocery,0
O005942,C00935,2026-07-12,1948.07,apparel,1
O005943,C00935,2026-07-17,912.4,grocery,0
O005944,C00935,2026-04-19,6626.63,apparel,0
